angular_vel_x,angular_vel_y,angular_vel_z,is_anomaly
-0.0234124008566141,0.0042567998170852,-0.5640259981155396,0
-0.0053209997713565,0.020219799131155,-0.5140085816383362,0
0.0,0.014898800291121,-0.5342283844947815,0
-0.0085135996341705,-0.017027199268341,-0.5501914024353027,0
-0.0276692006736993,-0.0095777995884418,-0.5416777729988098,0
-0.017027199268341,0.0329901985824108,-0.5491272211074829,0
-0.0063852001912891,0.0127704003825783,-0.5789247751235962,0
0.0053209997713565,0.0,-0.5789247751235962,0
0.0,0.0319259986281394,-0.618300199508667,0
-0.0212839990854263,0.0,-0.6268138289451599,0
-0.020219799131155,-0.0063852001912891,-0.6278780102729797,0
-0.0074494001455605,-0.029797600582242,-0.6278780102729797,0
0.0063852001912891,0.0,-0.6151075959205627,0
-0.017027199268341,0.0255408007651567,-0.5672186017036438,0
-0.011706200428307,0.0627878010272979,-0.5778605937957764,0
-0.0127704003825783,0.04043959826231,-0.6087223887443542,0
0.0138346003368496,0.0393753983080387,-0.557640790939331,0
0.017027199268341,0.0883285999298095,-0.6268138289451599,0
-0.0223482009023427,-0.0234124008566141,-0.6363915801048279,0
-0.0276692006736993,0.0127704003825783,-0.6331989765167236,0
-0.017027199268341,-0.0085135996341705,-0.6087223887443542,0
0.017027199268341,0.0244766008108854,-0.6097866296768188,0
0.0,0.0478890016674995,-0.6151075959205627,0
-0.011706200428307,0.0659803971648216,-0.6278780102729797,0
-0.0127704003825783,0.0095777995884418,-0.6810879707336426,0
0.0,-0.0308618005365133,-0.6449052095413208,0
0.026605000719428,0.0287334006279706,-0.6555472016334534,0
0.0095777995884418,-0.0042567998170852,-0.6800237894058228,0
-0.0095777995884418,-0.0340543985366821,-0.6491619944572449,0
0.0159629993140697,0.0191555991768836,-0.6065940260887146,0
0.0329901985824108,0.0340543985366821,-0.6449052095413208,0
0.017027199268341,0.0159629993140697,-0.6289421916007996,0
-0.0095777995884418,-0.0074494001455605,-0.6491619944572449,0
-0.0180913992226123,-0.0223482009023427,-0.6449052095413208,0
0.0074494001455605,-0.0244766008108854,-0.6044656038284302,0
0.0234124008566141,0.0255408007651567,-0.6119149923324585,0
0.0085135996341705,0.0053209997713565,-0.6214928030967712,0
-0.011706200428307,-0.0095777995884418,-0.6087223887443542,0
-0.0106419995427131,-0.0180913992226123,-0.6406484246253967,0
0.0042567998170852,-0.0436322018504142,-0.6012730002403259,0
0.0085135996341705,0.0244766008108854,-0.5991445779800415,0
-0.020219799131155,0.0138346003368496,-0.6193643808364868,0
-0.0319259986281394,-0.0500174015760421,-0.6374558210372925,0
-0.0095777995884418,-0.0521458014845848,-0.5970162153244019,0
0.017027199268341,0.020219799131155,-0.6321347951889038,0
0.0074494001455605,0.0159629993140697,-0.6097866296768188,0
0.0,0.029797600582242,-0.5895668268203735,0
-0.0106419995427131,0.0244766008108854,-0.6491619944572449,0
0.0095777995884418,0.0042567998170852,-0.648097813129425,0
0.017027199268341,-0.0063852001912891,-0.6225569844245911,0
0.0,0.0095777995884418,-0.6268138289451599,0
-0.020219799131155,-0.0361827984452247,-0.6321347951889038,0
0.0,0.0,-0.6246854066848755,0
0.0095777995884418,0.014898800291121,-0.6576756238937378,0
0.0,-0.0329901985824108,-0.6363915801048279,0
-0.0223482009023427,-0.017027199268341,-0.5459346175193787,0
-0.0106419995427131,-0.0234124008566141,-0.3458650112152099,0
-0.0074494001455605,-0.014898800291121,-0.1851707994937896,0
0.0,-0.0053209997713565,-0.0670446008443832,0
0.0,-0.0063852001912891,-0.0276692006736993,0
0.0053209997713565,-0.0042567998170852,-0.0042567998170852,0
0.0042567998170852,-0.0053209997713565,0.0,0
0.0042567998170852,-0.0042567998170852,0.0,0
0.0,0.0,0.0,0
0.0042567998170852,0.0,0.0,0
0.0,0.0,0.0,0
0.0,-0.0042567998170852,0.0,0
0.0,0.0,0.0,0
0.0042567998170852,0.0,0.0,0
0.0042567998170852,0.0,0.0,0
0.0,-0.0042567998170852,0.0,0
0.0,0.0,0.0,0
0.0,-0.0063852001912891,-0.0191555991768836,0
0.0,-0.0053209997713565,-0.0383111983537673,0
0.0,-0.0042567998170852,-0.0425679981708526,0
0.0,-0.0042567998170852,-0.0478890016674995,0
0.0042567998170852,-0.0063852001912891,-0.0478890016674995,0
0.0042567998170852,0.0,-0.0446964018046855,0
0.0074494001455605,-0.0085135996341705,-0.0159629993140697,0
0.0063852001912891,-0.0053209997713565,-0.020219799131155,0
0.0053209997713565,-0.0074494001455605,-0.0127704003825783,0
0.0053209997713565,-0.0063852001912891,-0.0053209997713565,0
0.0053209997713565,0.0,-0.014898800291121,0
0.0063852001912891,0.0,-0.0085135996341705,0
0.0053209997713565,0.0,-0.011706200428307,0
0.0042567998170852,-0.0063852001912891,-0.0127704003825783,0
0.0,-0.0053209997713565,-0.0106419995427131,0
0.0042567998170852,0.0,-0.0063852001912891,0
0.0,-0.0063852001912891,-0.011706200428307,0
0.0,0.0,-0.0085135996341705,0
0.0,0.0,-0.0085135996341705,0
0.0,0.0,-0.011706200428307,0
0.0,0.0053209997713565,-0.0159629993140697,0
0.0,0.011706200428307,-0.0053209997713565,0
0.0,0.0138346003368496,-0.0063852001912891,0
0.0,0.0053209997713565,0.0,0
0.0053209997713565,0.0042567998170852,-0.0053209997713565,0
0.0085135996341705,0.0053209997713565,0.0,0
0.0095777995884418,-0.0138346003368496,0.0,0
0.0095777995884418,-0.0138346003368496,-0.0106419995427131,0
0.0127704003825783,-0.0042567998170852,-0.0074494001455605,0
0.0063852001912891,-0.0063852001912891,-0.0106419995427131,0
0.0,0.0,-0.0095777995884418,0
0.0,0.0,-0.011706200428307,0
0.0,0.0106419995427131,0.0,0
0.0,0.0,-0.017027199268341,0
0.0,-0.0074494001455605,0.0,0
0.0063852001912891,-0.0074494001455605,-0.0159629993140697,0
0.0063852001912891,-0.0053209997713565,-0.020219799131155,0
0.0042567998170852,0.0,-0.0255408007651567,0
0.0,-0.0063852001912891,-0.0180913992226123,0
0.0,0.0,-0.0127704003825783,0
0.0,0.0053209997713565,-0.014898800291121,0
0.0,0.014898800291121,-0.0042567998170852,0
0.0,0.0138346003368496,-0.0053209997713565,0
0.0074494001455605,-0.0095777995884418,-0.011706200428307,0
0.0127704003825783,-0.014898800291121,-0.0191555991768836,0
0.0127704003825783,-0.0138346003368496,-0.0053209997713565,0
0.0,-0.0234124008566141,-0.017027199268341,0
0.0,0.0,-0.0159629993140697,0
0.0,-0.0180913992226123,0.0,0
0.0,-0.0138346003368496,-0.0095777995884418,0
0.0042567998170852,-0.0042567998170852,-0.0138346003368496,0
0.0180913992226123,-0.0042567998170852,0.0,0
0.014898800291121,-0.0159629993140697,-0.0159629993140697,0
0.0053209997713565,-0.014898800291121,-0.011706200428307,0
0.0,-0.0138346003368496,-0.0138346003368496,0
0.0,-0.0127704003825783,-0.0063852001912891,0
0.0,0.0,0.0,0
0.0106419995427131,0.0,-0.0063852001912891,0
0.0095777995884418,0.0,-0.0063852001912891,0
-0.0042567998170852,0.0138346003368496,-0.011706200428307,0
0.0,0.0255408007651567,-0.0276692006736993,0
0.0,0.0425679981708526,-0.0191555991768836,0
0.0095777995884418,0.0,0.0,0
0.0159629993140697,-0.0159629993140697,-0.0159629993140697,0
0.0,-0.020219799131155,-0.0234124008566141,0
-0.0063852001912891,0.0191555991768836,-0.0223482009023427,0
-0.0053209997713565,0.0255408007651567,-0.0340543985366821,0
0.0,-0.0510816015303134,-0.014898800291121,0
0.0053209997713565,-0.0659803971648216,-0.0287334006279706,0
-0.0074494001455605,-0.0361827984452247,-0.0191555991768836,0
-0.0085135996341705,0.0085135996341705,-0.0329901985824108,0
-0.0053209997713565,0.0244766008108854,-0.0180913992226123,0
0.0255408007651567,-0.0191555991768836,-0.011706200428307,0
0.0223482009023427,-0.0329901985824108,-0.0329901985824108,0
0.0,-0.017027199268341,-0.0393753983080387,0
0.0,0.0,0.0,0
0.0,0.0,-0.0223482009023427,0
0.0127704003825783,-0.020219799131155,-0.0138346003368496,0
-0.0042567998170852,-0.04043959826231,-0.0276692006736993,0
-0.0138346003368496,0.0053209997713565,-0.029797600582242,0
-0.0042567998170852,0.0255408007651567,-0.0042567998170852,0
0.0191555991768836,-0.026605000719428,-0.0085135996341705,0
0.0053209997713565,-0.0659803971648216,-0.0063852001912891,0
0.0,0.0,-0.026605000719428,0
0.0,0.0329901985824108,-0.0127704003825783,0
0.0308618005365133,-0.0095777995884418,-0.0042567998170852,0
0.0085135996341705,-0.0244766008108854,-0.0234124008566141,0
0.0,-0.0074494001455605,-0.0287334006279706,0
0.0,0.0,0.0,0
0.0212839990854263,-0.0074494001455605,0.0,0
0.0127704003825783,0.0127704003825783,-0.0212839990854263,0
-0.0053209997713565,-0.0234124008566141,0.017027199268341,0
0.0,0.0351185984909534,-0.020219799131155,0
0.0191555991768836,0.0446964018046855,-0.0053209997713565,0
-0.0063852001912891,-0.0340543985366821,0.0042567998170852,0
-0.011706200428307,-0.08087919652462,0.0,0
0.017027199268341,0.0329901985824108,0.0063852001912891,0
0.0276692006736993,0.0,0.05640260130167,0
0.0042567998170852,-0.0638519972562789,0.059595201164484,0
0.0074494001455605,-0.0063852001912891,0.0617236010730266,0
0.0095777995884418,0.0649162009358406,0.0617236010730266,0
0.0,-0.0340543985366821,0.0755582004785537,0
0.0074494001455605,-0.0361827984452247,0.0468248017132282,0
0.014898800291121,0.0276692006736993,0.0681087970733642,0
0.0,-0.0244766008108854,0.0862002000212669,0
0.017027199268341,-0.0308618005365133,0.0478890016674995,0
0.0351185984909534,0.0617236010730266,0.0723655968904495,0
0.0191555991768836,0.0702371969819068,0.0713014006614685,0
-0.0106419995427131,-0.020219799131155,0.0915212035179138,0
0.0383111983537673,-0.0234124008566141,0.0691730007529258,0
0.0255408007651567,0.0340543985366821,0.0649162009358406,0
-0.0106419995427131,0.0446964018046855,0.0287334006279706,0
0.0,0.0042567998170852,0.0830075964331626,0
0.014898800291121,-0.059595201164484,0.0989705994725227,0
0.0,0.0,0.0606594011187553,0
0.0159629993140697,0.0478890016674995,0.0691730007529258,0
0.0085135996341705,0.0766223967075347,0.04043959826231,0
0.0,-0.0553384013473987,0.0819434002041816,0
0.0138346003368496,-0.0446964018046855,0.0627878010272979,0
0.0138346003368496,0.0244766008108854,0.0723655968904495,0
-0.014898800291121,-0.0085135996341705,0.0744939967989921,0
0.0234124008566141,0.0,0.05640260130167,0
0.0,0.0713014006614685,0.0744939967989921,0
-0.0234124008566141,0.0159629993140697,0.0766223967075347,0
0.0276692006736993,-0.0510816015303134,0.0755582004785537,0
0.0,-0.0138346003368496,0.0638519972562789,0
-0.0180913992226123,-0.0351185984909534,0.0776866003870964,0
0.0,-0.0244766008108854,0.0936496034264564,0
0.020219799131155,0.020219799131155,0.0510816015303134,0
-0.0106419995427131,0.0180913992226123,0.0468248017132282,0
0.0,0.026605000719428,0.0862002000212669,0
0.0,-0.0691730007529258,0.1085484027862548,0
-0.0053209997713565,-0.0872644037008285,0.08087919652462,0
0.0074494001455605,0.0713014006614685,0.0904569998383522,0
-0.0085135996341705,0.059595201164484,0.1010989993810653,0
0.0074494001455605,-0.0553384013473987,0.0872644037008285,0
0.0223482009023427,0.011706200428307,0.0893928036093711,0
-0.0138346003368496,0.05640260130167,0.0723655968904495,0
0.0127704003825783,-0.0191555991768836,0.0968421995639801,0
0.0425679981708526,-0.0489532016217708,0.0925853997468948,0
0.0074494001455605,0.0223482009023427,0.0446964018046855,0
-0.0085135996341705,-0.0180913992226123,0.0787507966160774,0
0.0127704003825783,-0.0234124008566141,0.0415037982165813,0
0.0,-0.014898800291121,0.0585310012102127,0
-0.0053209997713565,0.014898800291121,0.0755582004785537,0
0.0085135996341705,0.0521458014845848,0.0872644037008285,0
0.0,-0.0340543985366821,0.0766223967075347,0
0.0042567998170852,0.0,0.0670446008443832,0
0.0063852001912891,-0.0063852001912891,0.0436322018504142,0
0.0053209997713565,-0.0212839990854263,0.017027199268341,0
0.0053209997713565,-0.0106419995427131,0.0159629993140697,0
0.0,-0.0042567998170852,0.0,0
0.0053209997713565,-0.0042567998170852,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,-0.0042567998170852,-0.0180913992226123,0
0.0042567998170852,0.0,0.0,0
0.0042567998170852,0.0,0.0,0
0.0,0.0042567998170852,-0.0063852001912891,0
0.0042567998170852,0.0074494001455605,-0.0042567998170852,0
0.0053209997713565,0.0074494001455605,0.0,0
0.0053209997713565,0.0,0.0,0
0.0053209997713565,0.0106419995427131,0.0,0
0.0042567998170852,0.0,-0.0042567998170852,0
0.0053209997713565,0.0,-0.0053209997713565,0
0.0053209997713565,0.0,-0.0053209997713565,0
0.0042567998170852,-0.0042567998170852,0.0,0
0.0053209997713565,0.0,0.0,0
0.0053209997713565,-0.0063852001912891,0.0,0
0.0063852001912891,-0.0063852001912891,-0.0085135996341705,0
0.0085135996341705,0.0,0.0,0
0.0063852001912891,-0.014898800291121,0.0,0
0.0063852001912891,-0.0138346003368496,0.0,0
0.0042567998170852,-0.0191555991768836,-0.0042567998170852,0
0.0053209997713565,-0.0063852001912891,-0.0074494001455605,0
0.0074494001455605,0.0,0.0,0
0.0053209997713565,-0.0095777995884418,0.0,0
0.0074494001455605,-0.0053209997713565,0.0,0
0.0063852001912891,0.0,0.0,0
0.0074494001455605,0.0063852001912891,0.0,0
0.0085135996341705,0.0138346003368496,-0.011706200428307,0
0.0085135996341705,0.0127704003825783,0.0,0
0.0095777995884418,0.0095777995884418,0.0,0
0.0095777995884418,0.0106419995427131,-0.0053209997713565,0
0.0063852001912891,-0.0085135996341705,0.0,0
0.0042567998170852,-0.020219799131155,0.0,0
0.0063852001912891,-0.0095777995884418,-0.0074494001455605,0
0.0042567998170852,0.0,-0.0159629993140697,0
0.0,0.0074494001455605,-0.0138346003368496,0
0.0,0.0042567998170852,-0.029797600582242,0
0.0,0.0042567998170852,-0.011706200428307,0
0.0,-0.0042567998170852,-0.011706200428307,0
0.0,-0.0138346003368496,0.0,0
0.0,-0.0393753983080387,0.0074494001455605,0
0.0,-0.0063852001912891,-0.0106419995427131,0
0.0063852001912891,0.0223482009023427,0.0,0
0.0085135996341705,0.0212839990854263,-0.0074494001455605,0
0.0074494001455605,0.0223482009023427,0.0,0
0.0,0.0074494001455605,-0.0191555991768836,0
0.0042567998170852,0.026605000719428,-0.011706200428307,0
0.0,0.0053209997713565,-0.017027199268341,0
0.0053209997713565,0.0255408007651567,-0.0063852001912891,0
0.0053209997713565,-0.011706200428307,0.0,0
0.0053209997713565,-0.0063852001912891,0.0,0
0.0053209997713565,0.0085135996341705,-0.0095777995884418,0
0.0053209997713565,0.0127704003825783,-0.0053209997713565,0
0.0063852001912891,0.0244766008108854,-0.0106419995427131,0
0.0063852001912891,0.017027199268341,-0.0063852001912891,0
0.0,-0.0127704003825783,-0.0095777995884418,0
0.0,-0.0180913992226123,0.0,0
0.0,-0.0212839990854263,0.0,0
0.0053209997713565,-0.0255408007651567,0.0042567998170852,0
0.0,-0.0138346003368496,0.0,0
0.0,-0.029797600582242,-0.0127704003825783,0
0.0,-0.0383111983537673,-0.0180913992226123,0
0.0,-0.0415037982165813,-0.0212839990854263,0
0.0,0.0,-0.0063852001912891,0
0.0042567998170852,0.0180913992226123,-0.0106419995427131,0
0.0053209997713565,0.0,-0.0085135996341705,0
0.0042567998170852,0.0159629993140697,-0.0127704003825783,0
0.0053209997713565,0.0180913992226123,-0.0085135996341705,0
0.0,0.0,-0.0212839990854263,0
0.0,-0.0191555991768836,-0.0234124008566141,0
0.0,0.014898800291121,0.0,0
0.0,0.0234124008566141,-0.0053209997713565,0
0.0,0.0,-0.017027199268341,0
0.0,-0.0351185984909534,0.0,0
0.0,0.0,-0.0053209997713565,0
0.0063852001912891,0.0180913992226123,-0.014898800291121,0
0.0085135996341705,0.0095777995884418,0.0,0
0.0,-0.014898800291121,0.0,0
0.0,-0.0446964018046855,-0.0085135996341705,0
0.0,-0.0521458014845848,0.0,0
0.0074494001455605,-0.0457606017589569,-0.017027199268341,0
0.0085135996341705,-0.0095777995884418,0.0,0
0.0095777995884418,0.0244766008108854,-0.026605000719428,0
0.014898800291121,0.0819434002041816,-0.020219799131155,0
0.0074494001455605,0.0606594011187553,-0.0319259986281394,0
0.0053209997713565,-0.0074494001455605,-0.0106419995427131,0
0.0,0.0042567998170852,-0.0159629993140697,0
-0.0095777995884418,0.0308618005365133,-0.0191555991768836,0
-0.0191555991768836,0.0053209997713565,-0.0361827984452247,0
0.0,-0.011706200428307,0.0,0
0.0,-0.0053209997713565,0.0,0
0.0,0.011706200428307,-0.0212839990854263,0
0.0,0.0127704003825783,-0.0138346003368496,0
0.0,-0.026605000719428,0.0063852001912891,0
0.0053209997713565,0.0074494001455605,-0.0095777995884418,0
0.0074494001455605,0.0212839990854263,0.0,0
0.0,0.0393753983080387,-0.0063852001912891,0
0.0053209997713565,-0.0095777995884418,0.0,0
0.0,-0.0691730007529258,-0.0063852001912891,0
0.0,-0.0276692006736993,0.0,0
0.0,0.0212839990854263,-0.0234124008566141,0
-0.0063852001912891,0.011706200428307,-0.0319259986281394,0
0.0,-0.0489532016217708,-0.0191555991768836,0
0.0,-0.0223482009023427,-0.0308618005365133,0
0.0,0.0,-0.0138346003368496,0
-0.0095777995884418,0.0191555991768836,-0.0329901985824108,0
0.0,0.0,-0.0159629993140697,0
0.0106419995427131,-0.0063852001912891,-0.017027199268341,0
0.0,0.014898800291121,-0.011706200428307,0
0.0,0.0,-0.0457606017589569,0
0.0127704003825783,-0.0287334006279706,-0.0159629993140697,0
0.0127704003825783,0.0,-0.0053209997713565,0
0.0,0.020219799131155,-0.0329901985824108,0
0.0074494001455605,-0.0329901985824108,-0.0351185984909534,0
0.0095777995884418,-0.029797600582242,-0.026605000719428,0
0.011706200428307,0.04043959826231,-0.0361827984452247,0
0.0,0.0446964018046855,-0.0329901985824108,0
0.0,-0.0191555991768836,-0.0138346003368496,0
0.0074494001455605,0.0063852001912891,-0.0138346003368496,0
0.017027199268341,0.0393753983080387,-0.0244766008108854,0
0.0042567998170852,-0.0255408007651567,-0.0383111983537673,0
0.0138346003368496,-0.0649162009358406,-0.0329901985824108,0
0.011706200428307,0.0,-0.0127704003825783,0
0.0,0.0074494001455605,-0.0095777995884418,0
0.0,-0.0063852001912891,-0.0436322018504142,0
0.0,-0.0212839990854263,-0.014898800291121,0
0.0063852001912891,0.0191555991768836,-0.0127704003825783,0
0.0,0.0074494001455605,-0.0180913992226123,0
0.0074494001455605,-0.0085135996341705,0.0,0
0.0085135996341705,0.0,-0.0106419995427131,0
0.0042567998170852,0.037246998399496,-0.017027199268341,0
0.0074494001455605,-0.0489532016217708,-0.0127704003825783,0
0.011706200428307,-0.0127704003825783,0.0,0
-0.0042567998170852,0.0532100014388561,-0.020219799131155,0
-0.0180913992226123,-0.0212839990854263,-0.0234124008566141,0
0.0,-0.0585310012102127,-0.0234124008566141,0
-0.0085135996341705,0.04043959826231,-0.0074494001455605,0
-0.017027199268341,0.0521458014845848,-0.0340543985366821,0
0.0,-0.0436322018504142,-0.0340543985366821,0
0.0,0.0042567998170852,-0.0127704003825783,0
-0.0180913992226123,0.0681087970733642,-0.0361827984452247,0
0.0,-0.0542742013931274,-0.0212839990854263,0
0.0,-0.0532100014388561,-0.0340543985366821,0
-0.0053209997713565,0.0074494001455605,-0.0383111983537673,0
0.0,-0.0659803971648216,-0.0489532016217708,0
0.0085135996341705,-0.0255408007651567,-0.0574668012559413,0
-0.0244766008108854,0.037246998399496,-0.0585310012102127,0
0.0,0.0127704003825783,-0.0702371969819068,0
0.0,-0.0074494001455605,-0.0468248017132282,0
-0.020219799131155,0.011706200428307,-0.0457606017589569,0
0.0042567998170852,-0.0340543985366821,-0.0415037982165813,0
0.011706200428307,0.011706200428307,-0.0542742013931274,0
-0.0074494001455605,0.0319259986281394,-0.0510816015303134,0
0.020219799131155,-0.0681087970733642,-0.0159629993140697,0
0.017027199268341,0.0106419995427131,-0.0425679981708526,0
-0.0085135996341705,-0.0042567998170852,-0.0649162009358406,0
0.0095777995884418,-0.0659803971648216,-0.026605000719428,0
-0.0063852001912891,0.0361827984452247,-0.0329901985824108,0
0.0138346003368496,-0.0085135996341705,-0.0351185984909534,0
0.0191555991768836,-0.0478890016674995,-0.0234124008566141,0
-0.026605000719428,0.0691730007529258,-0.0755582004785537,0
0.0053209997713565,-0.059595201164484,-0.0489532016217708,0
0.0,0.0,-0.0415037982165813,0
0.0244766008108854,0.037246998399496,-0.0223482009023427,0
0.0234124008566141,-0.0244766008108854,-0.0255408007651567,0
-0.0127704003825783,0.0095777995884418,-0.059595201164484,0
0.0,-0.0510816015303134,-0.0351185984909534,0
0.014898800291121,-0.0383111983537673,-0.029797600582242,0
0.0,0.0553384013473987,-0.0670446008443832,0
0.0212839990854263,-0.0425679981708526,-0.04043959826231,0
0.0,0.0063852001912891,-0.0319259986281394,0
0.0063852001912891,-0.0319259986281394,-0.0436322018504142,0
0.0127704003825783,-0.0234124008566141,-0.0287334006279706,0
-0.0042567998170852,0.079815000295639,-0.0936496034264564,0
0.0,-0.0127704003825783,-0.0255408007651567,0
0.0138346003368496,0.0681087970733642,-0.0191555991768836,0
0.0287334006279706,0.0106419995427131,-0.029797600582242,0
0.0063852001912891,-0.0744939967989921,-0.0138346003368496,0
-0.0223482009023427,0.0329901985824108,-0.0457606017589569,0
-0.0127704003825783,-0.0425679981708526,-0.026605000719428,0
0.0063852001912891,-0.0383111983537673,0.0053209997713565,0
-0.0255408007651567,0.0691730007529258,-0.0234124008566141,0
0.0,-0.0936496034264564,0.0,0
0.0,0.0234124008566141,0.0053209997713565,0
0.0042567998170852,0.0,0.0468248017132282,0
0.0340543985366821,-0.0617236010730266,0.0723655968904495,0
-0.011706200428307,0.0872644037008285,0.0276692006736993,0
0.029797600582242,0.0053209997713565,0.0915212035179138,0
0.037246998399496,-0.0085135996341705,0.0851359963417053,0
-0.0180913992226123,0.0106419995427131,0.0500174015760421,0
0.029797600582242,-0.0053209997713565,0.0340543985366821,0
-0.0446964018046855,0.0127704003825783,0.0659803971648216,0
-0.026605000719428,0.0138346003368496,0.0617236010730266,0
0.0159629993140697,-0.0127704003825783,0.0606594011187553,0
-0.0276692006736993,0.0095777995884418,0.0670446008443832,0
0.04043959826231,0.0521458014845848,0.1064200028777122,0
-0.0138346003368496,-0.0883285999298095,0.079815000295639,0
0.0,0.0095777995884418,0.0787507966160774,0
0.0159629993140697,0.0340543985366821,0.079815000295639,0
0.0180913992226123,-0.05640260130167,0.0585310012102127,0
0.0212839990854263,0.08087919652462,0.0649162009358406,0
0.0,0.0159629993140697,0.0670446008443832,0
0.014898800291121,-0.0319259986281394,0.0478890016674995,0
-0.0191555991768836,0.0340543985366821,0.0734298005700111,0
0.04043959826231,-0.0074494001455605,0.1053557991981506,0
0.0106419995427131,0.014898800291121,0.0617236010730266,0
-0.020219799131155,0.0085135996341705,0.0968421995639801,0
0.0532100014388561,0.05640260130167,0.0883285999298095,0
-0.0212839990854263,-0.0308618005365133,0.0766223967075347,0
0.0,-0.0159629993140697,0.0776866003870964,0
0.029797600582242,0.0915212035179138,0.0723655968904495,0
-0.0223482009023427,-0.0319259986281394,0.0276692006736993,0
0.0681087970733642,0.026605000719428,0.1670794039964676,0
-0.0085135996341705,0.0553384013473987,0.0574668012559413,0
-0.0063852001912891,0.0606594011187553,0.0127704003825783,0
0.0,-0.0457606017589569,0.1021632030606269,0
0.0,-0.0510816015303134,0.0968421995639801,0
-0.0063852001912891,-0.0191555991768836,0.1106768026947975,0
0.0095777995884418,-0.0713014006614685,0.1074841991066932,0
0.0276692006736993,0.0223482009023427,0.103227399289608,0
-0.0532100014388561,-0.0106419995427131,0.0670446008443832,0
0.0415037982165813,0.0042567998170852,0.1404743939638137,0
-0.0085135996341705,0.014898800291121,0.0691730007529258,0
0.017027199268341,-0.0053209997713565,0.0819434002041816,0
0.0425679981708526,0.0042567998170852,0.1138693988323211,0
-0.0287334006279706,-0.020219799131155,0.0521458014845848,0
0.0329901985824108,-0.0308618005365133,0.0659803971648216,0
-0.0095777995884418,-0.0244766008108854,0.0510816015303134,0
-0.020219799131155,-0.0085135996341705,0.0063852001912891,0
0.0244766008108854,0.0,0.0223482009023427,0
-0.0223482009023427,-0.0681087970733642,0.0180913992226123,0
0.0127704003825783,-0.0074494001455605,0.0244766008108854,0
0.0085135996341705,-0.011706200428307,0.014898800291121,0
-0.0138346003368496,0.037246998399496,-0.0085135996341705,0
0.04043959826231,0.0063852001912891,-0.011706200428307,0
-0.0085135996341705,-0.0489532016217708,0.0,0
0.0042567998170852,0.0106419995427131,-0.0053209997713565,0
0.0308618005365133,-0.011706200428307,0.0,0
-0.0255408007651567,-0.0436322018504142,-0.0234124008566141,0
0.037246998399496,0.0287334006279706,0.0106419995427131,0
0.0,0.0287334006279706,0.0095777995884418,0
0.0127704003825783,0.0042567998170852,0.020219799131155,0
0.0638519972562789,-0.0223482009023427,0.026605000719428,0
0.0,0.037246998399496,0.0,0
0.0351185984909534,0.0415037982165813,-0.0074494001455605,0
0.0191555991768836,-0.0308618005365133,0.0053209997713565,0
0.0255408007651567,0.020219799131155,0.0,0
0.029797600582242,0.0606594011187553,-0.0085135996341705,0
-0.0191555991768836,-0.0553384013473987,-0.0223482009023427,0
0.0553384013473987,0.0095777995884418,-0.0223482009023427,0
-0.0234124008566141,-0.0042567998170852,-0.014898800291121,0
0.0138346003368496,-0.0223482009023427,-0.017027199268341,0
0.0,0.0042567998170852,0.0,0
-0.0212839990854263,-0.0106419995427131,-0.014898800291121,0
0.017027199268341,-0.0191555991768836,-0.0127704003825783,0
-0.0159629993140697,-0.0191555991768836,-0.0138346003368496,0
0.0446964018046855,-0.0351185984909534,-0.017027199268341,0
-0.0319259986281394,0.0127704003825783,-0.0106419995427131,0
0.0,0.0191555991768836,-0.037246998399496,0
0.0,-0.059595201164484,0.0,0
-0.0085135996341705,-0.0255408007651567,-0.020219799131155,0
0.029797600582242,-0.0446964018046855,-0.026605000719428,0
-0.037246998399496,-0.0234124008566141,-0.0276692006736993,0
0.0244766008108854,0.0063852001912891,0.0,0
-0.0106419995427131,-0.0500174015760421,0.0074494001455605,0
-0.0053209997713565,0.0446964018046855,-0.0234124008566141,0
0.0180913992226123,0.04043959826231,-0.0138346003368496,0
-0.0180913992226123,0.0425679981708526,-0.0138346003368496,0
0.014898800291121,-0.0106419995427131,0.0042567998170852,0
-0.0329901985824108,-0.0510816015303134,0.0095777995884418,0
0.029797600582242,0.0234124008566141,-0.0244766008108854,0
0.0,-0.0840718001127243,0.0,0
-0.0127704003825783,0.0,-0.0138346003368496,0
0.0138346003368496,-0.0276692006736993,-0.04043959826231,0
-0.0319259986281394,-0.0425679981708526,-0.0415037982165813,0
0.0436322018504142,-0.0255408007651567,-0.0159629993140697,0
-0.029797600582242,0.0074494001455605,-0.0053209997713565,0
0.0,0.0468248017132282,-0.011706200428307,0
0.0,-0.037246998399496,0.0085135996341705,0
-0.0159629993140697,0.0308618005365133,-0.026605000719428,0
0.0436322018504142,0.0223482009023427,-0.017027199268341,0
-0.0212839990854263,-0.0542742013931274,0.0063852001912891,0
0.0383111983537673,0.0361827984452247,-0.026605000719428,0
-0.0138346003368496,0.0,-0.0127704003825783,0
0.0393753983080387,-0.0212839990854263,-0.0617236010730266,0
-0.0053209997713565,-0.0308618005365133,-0.0255408007651567,0
0.029797600582242,-0.037246998399496,-0.0510816015303134,0
0.0180913992226123,-0.0383111983537673,0.0,0
0.0180913992226123,0.0627878010272979,-0.0574668012559413,0
